序號,答案
20240602145017,3.83
20240602150017,3.54
20240602151017,4.48
20240602152017,1.44
20240602153017,0.0
20240602154017,0.0
20240602155017,0.0
20240602160017,0.48
20240602161017,0.17
20240602162017,0.0
20240602163017,0.0
20240602164017,0.0
20240602165017,0.0
20240604090017,497.62
20240604091017,533.0
20240604092017,755.19
20240604093017,740.54
20240604094017,645.37
20240604095017,268.75
20240604100017,894.08
20240604101017,1148.32
20240604102017,872.17
20240604103017,582.18
20240604104017,1246.03
20240604105017,395.51
20240604110017,1135.78
20240604111017,373.55
20240604112017,306.26
20240604113017,165.62
20240604114017,393.97
20240604115017,525.04
20240604120017,266.47
20240604121017,194.16
20240604122017,151.37
20240604123017,170.18
20240604124017,242.1
20240604125017,277.72
20240604130017,126.93
20240604131017,118.94
20240604132017,112.28
20240604133017,134.67
20240604134017,168.73
20240604135017,165.7
20240604140017,154.38
20240604141017,112.2
20240604142017,103.57
20240604143017,99.28
20240604144017,71.46
20240604145017,78.29
20240604150017,73.02
20240604151017,54.93
20240604152017,57.39
20240604153017,51.69
20240604154017,47.57
20240604155017,47.66
20240604160017,24.44
20240604161017,25.88
20240604162017,23.25
20240604163017,13.69
20240604164017,7.43
20240604165017,8.51
20240609090017,713.42
20240609091017,672.29
20240609092017,258.37
20240609093017,1039.32
20240609094017,476.85
20240609095017,310.93
20240609100017,270.93
20240609101017,117.48
20240609102017,90.44
20240609103017,139.48
20240609104017,1136.94
20240609105017,82.23
20240609110017,743.29
20240609111017,559.22
20240609112017,494.19
20240609113017,1065.85
20240609114017,341.2
20240609115017,123.02
20240609120017,407.4
20240609121017,246.56
20240609122017,157.87
20240609123017,222.67
20240609124017,369.12
20240609125017,421.98
20240609130017,165.47
20240609131017,88.49
20240609132017,35.09
20240609133017,95.43
20240609134017,203.95
20240609135017,25.24
20240609140017,44.98
20240609141017,68.24
20240609142017,22.32
20240609143017,17.98
20240609144017,13.13
20240609145017,11.97
20240609150017,18.61
20240609151017,23.25
20240609152017,7.76
20240609153017,9.1
20240609154017,11.39
20240609155017,11.35
20240609160017,11.59
20240609161017,10.78
20240609162017,5.38
20240609163017,3.94
20240609164017,6.19
20240609165017,2.16
20240709090017,979.47
20240709091017,1085.4
20240709092017,1080.68
20240709093017,1114.28
20240709094017,1204.29
20240709095017,1218.16
20240709100017,1248.86
20240709101017,1280.38
20240709102017,1281.65
20240709103017,1274.67
20240709104017,1276.61
20240709105017,1297.64
20240709110017,1286.0
20240709111017,1320.9
20240709112017,1300.01
20240709113017,1290.33
20240709114017,1296.53
20240709115017,1209.28
20240709120017,1255.44
20240709121017,1288.07
20240709122017,1238.85
20240709123017,1213.09
20240709124017,1165.52
20240709125017,1134.73
20240709130017,1099.61
20240709131017,1167.33
20240709132017,737.75
20240709133017,889.77
20240709134017,722.3
20240709135017,637.63
20240709140017,609.47
20240709141017,135.92
20240709142017,12.77
20240709143017,10.35
20240709144017,0.87
20240709145017,0.66
20240709150017,0.0
20240709151017,8.89
20240709152017,5.68
20240709153017,0.0
20240709154017,10.54
20240709155017,7.8
20240709160017,15.21
20240709161017,12.87
20240709162017,11.41
20240709163017,7.14
20240709164017,9.0
20240709165017,11.45
20240106090001,1034.76
20240106091001,1318.21
20240106092001,1433.15
20240106093001,1368.8
20240106094001,1456.17
20240106095001,1577.08
20240106100001,1677.98
20240106101001,1673.34
20240106102001,1717.8
20240106103001,1695.12
20240106104001,1664.07
20240106105001,1711.99
20240106110001,151.6
20240106111001,164.16
20240106112001,404.56
20240106113001,1536.66
20240106114001,189.29
20240106115001,155.33
20240106120001,147.69
20240106121001,1489.45
20240106122001,1357.11
20240106123001,1760.18
20240106124001,1206.58
20240106125001,1256.52
20240106130001,911.53
20240106131001,602.37
20240106132001,708.75
20240106133001,1225.52
20240106134001,319.02
20240106135001,184.15
20240106140001,682.7
20240106141001,191.86
20240106142001,110.08
20240106143001,119.9
20240106144001,60.29
20240106145001,23.91
20240106150001,187.38
20240106151001,37.26
20240106152001,70.05
20240106153001,19.66
20240106154001,10.83
20240106155001,3.92
20240106160001,17.6
20240106161001,5.79
20240106162001,1.98
20240106163001,0.0
20240106164001,0.0
20240106165001,0.0
20240111090001,54.85
20240111091001,250.54
20240111092001,114.57
20240111093001,39.29
20240111094001,178.99
20240111095001,1602.12
20240111100001,44.76
20240111101001,46.91
20240111102001,65.54
20240111103001,64.19
20240111104001,111.35
20240111105001,129.48
20240111110001,103.55
20240111111001,132.62
20240111112001,227.11
20240111113001,855.9
20240111114001,1571.83
20240111115001,485.04
20240111120001,529.73
20240111121001,504.89
20240111122001,1767.02
20240111123001,1499.28
20240111124001,522.74
20240111125001,595.93
20240111130001,517.51
20240111131001,372.93
20240111132001,185.22
20240111133001,74.44
20240111134001,54.23
20240111135001,49.48
20240111140001,49.1
20240111141001,32.07
20240111142001,48.6
20240111143001,32.43
20240111144001,25.73
20240111145001,23.28
20240111150001,21.03
20240111151001,11.54
20240111152001,11.16
20240111153001,7.8
20240111154001,6.57
20240111155001,6.33
20240111160001,4.55
20240111161001,0.0
20240111162001,0.0
20240111163001,0.0
20240111164001,0.0
20240111165001,0.0
20240213090001,284.91
20240213091001,406.27
20240213092001,643.28
20240213093001,471.54
20240213094001,1619.52
20240213095001,1589.47
20240213100001,1552.17
20240213101001,1679.5
20240213102001,1670.48
20240213103001,1742.54
20240213104001,1748.37
20240213105001,1767.44
20240213110001,1756.0
20240213111001,1812.08
20240213112001,1855.56
20240213113001,1893.57
20240213114001,1871.12
20240213115001,1862.8
20240213120001,1758.82
20240213121001,1803.04
20240213122001,1794.18
20240213123001,858.43
20240213124001,675.54
20240213125001,1758.21
20240213130001,1603.74
20240213131001,269.56
20240213132001,199.84
20240213133001,244.91
20240213134001,170.82
20240213135001,182.0
20240213140001,205.2
20240213141001,185.49
20240213142001,169.37
20240213143001,230.75
20240213144001,189.03
20240213145001,191.6
20240213150001,90.49
20240213151001,58.71
20240213152001,54.37
20240213153001,60.75
20240213154001,47.13
20240213155001,35.55
20240213160001,23.16
20240213161001,27.07
20240213162001,19.53
20240213163001,14.79
20240213164001,16.04
20240213165001,8.93
20240508090001,205.57
20240508091001,158.3
20240508092001,149.74
20240508093001,157.63
20240508094001,171.28
20240508095001,125.48
20240508100001,102.42
20240508101001,134.13
20240508102001,123.18
20240508103001,61.51
20240508104001,39.61
20240508105001,30.83
20240508110001,42.47
20240508111001,20.96
20240508112001,67.46
20240508113001,57.93
20240508114001,58.47
20240508115001,111.44
20240508120001,222.59
20240508121001,85.22
20240508122001,285.0
20240508123001,96.21
20240508124001,27.46
20240508125001,13.9
20240508130001,8.27
20240508131001,2.17
20240508132001,1.42
20240508133001,0.32
20240508134001,2.22
20240508135001,4.66
20240508140001,8.52
20240508141001,22.63
20240508142001,95.92
20240508143001,32.61
20240508144001,5.13
20240508145001,5.66
20240508150001,1.82
20240508151001,0.0
20240508152001,3.02
20240508153001,0.0
20240508154001,0.0
20240508155001,0.0
20240508160001,0.0
20240508161001,0.0
20240508162001,0.0
20240508163001,0.0
20240508164001,0.0
20240508165001,0.0
20240510090001,467.26
20240510091001,1286.99
20240510092001,1056.56
20240510093001,572.43
20240510094001,558.27
20240510095001,530.43
20240510100001,712.81
20240510101001,343.97
20240510102001,404.57
20240510103001,447.1
20240510104001,1412.47
20240510105001,737.66
20240510110001,1195.17
20240510111001,962.54
20240510112001,464.03
20240510113001,794.27
20240510114001,1125.16
20240510115001,250.13
20240510120001,719.92
20240510121001,1008.78
20240510122001,1425.12
20240510123001,731.87
20240510124001,1245.1
20240510125001,1339.02
20240510130001,83.14
20240510131001,114.8
20240510132001,78.23
20240510133001,1416.22
20240510134001,114.21
20240510135001,163.47
20240510140001,159.96
20240510141001,88.05
20240510142001,66.66
20240510143001,61.57
20240510144001,92.27
20240510145001,110.91
20240510150001,155.52
20240510151001,99.65
20240510152001,106.24
20240510153001,123.78
20240510154001,93.36
20240510155001,82.01
20240510160001,79.26
20240510161001,139.63
20240510162001,63.53
20240510163001,38.02
20240510164001,16.0
20240510165001,13.54
20240524090001,32.15
20240524091001,54.87
20240524092001,81.9
20240524093001,80.87
20240524094001,78.31
20240524095001,318.37
20240524100001,99.88
20240524101001,46.58
20240524102001,130.7
20240524103001,183.85
20240524104001,81.65
20240524105001,101.46
20240524110001,106.97
20240524111001,71.32
20240524112001,214.23
20240524113001,329.63
20240524114001,314.11
20240524115001,102.19
20240524120001,107.3
20240524121001,89.03
20240524122001,186.01
20240524123001,183.47
20240524124001,210.59
20240524125001,475.22
20240524130001,599.88
20240524131001,413.37
20240524132001,371.01
20240524133001,172.06
20240524134001,154.32
20240524135001,76.66
20240524140001,48.13
20240524141001,19.41
20240524142001,19.02
20240524143001,21.62
20240524144001,4.33
20240524145001,0.0
20240524150001,2.8
20240524151001,0.0
20240524152001,0.0
20240524153001,0.0
20240524154001,0.0
20240524155001,0.0
20240524160001,0.0
20240524161001,0.0
20240524162001,0.0
20240524163001,0.0
20240524164001,0.0
20240524165001,0.64
20240623090001,34.58
20240623091001,856.76
20240623092001,68.51
20240623093001,27.83
20240623094001,1037.61
20240623095001,1102.99
20240623100001,1027.01
20240623101001,1021.09
20240623102001,1172.13
20240623103001,1171.99
20240623104001,1168.98
20240623105001,1230.73
20240623110001,1228.75
20240623111001,1203.52
20240623112001,1242.05
20240623113001,1252.64
20240623114001,1250.6
20240623115001,1236.72
20240623120001,1199.38
20240623121001,1241.93
20240623122001,1210.65
20240623123001,1242.81
20240623124001,1071.82
20240623125001,1222.51
20240623130001,1094.2
20240623131001,1122.5
20240623132001,1026.18
20240623133001,1016.95
20240623134001,873.79
20240623135001,894.88
20240623140001,841.9
20240623141001,870.58
20240623142001,198.78
20240623143001,105.65
20240623144001,602.68
20240623145001,580.8
20240623150001,718.48
20240623151001,667.5
20240623152001,598.21
20240623153001,395.06
20240623154001,126.53
20240623155001,369.14
20240623160001,34.0
20240623161001,98.52
20240623162001,46.86
20240623163001,17.61
20240623164001,10.4
20240623165001,4.97
20240627090001,626.55
20240627091001,678.97
20240627092001,577.39
20240627093001,835.96
20240627094001,958.19
20240627095001,1022.5
20240627100001,873.65
20240627101001,238.4
20240627102001,1051.18
20240627103001,1086.14
20240627104001,1089.83
20240627105001,1178.59
20240627110001,1154.99
20240627111001,1109.36
20240627112001,981.6
20240627113001,1029.62
20240627114001,1087.28
20240627115001,1130.26
20240627120001,1162.59
20240627121001,1131.87
20240627122001,944.87
20240627123001,782.26
20240627124001,1090.94
20240627125001,1077.04
20240627130001,1081.3
20240627131001,1242.93
20240627132001,874.49
20240627133001,1045.97
20240627134001,141.33
20240627135001,211.36
20240627140001,89.75
20240627141001,471.64
20240627142001,133.21
20240627143001,169.02
20240627144001,89.78
20240627145001,25.8
20240627150001,59.43
20240627151001,64.99
20240627152001,80.71
20240627153001,67.39
20240627154001,92.54
20240627155001,52.88
20240627160001,55.76
20240627161001,39.98
20240627162001,50.97
20240627163001,47.06
20240627164001,25.78
20240627165001,15.58
20240713090001,831.16
20240713091001,868.17
20240713092001,940.02
20240713093001,938.59
20240713094001,1018.5
20240713095001,1085.41
20240713100001,1216.85
20240713101001,1137.14
20240713102001,1291.48
20240713103001,1305.76
20240713104001,1299.25
20240713105001,1311.69
20240713110001,1274.37
20240713111001,1265.74
20240713112001,1331.23
20240713113001,1328.47
20240713114001,1292.49
20240713115001,1271.22
20240713120001,1272.19
20240713121001,1242.8
20240713122001,1321.38
20240713123001,1278.24
20240713124001,1192.29
20240713125001,1162.8
20240713130001,1150.62
20240713131001,1074.91
20240713132001,1131.47
20240713133001,992.42
20240713134001,239.95
20240713135001,851.14
20240713140001,756.13
20240713141001,153.09
20240713142001,620.78
20240713143001,560.84
20240713144001,241.41
20240713145001,195.97
20240713150001,163.83
20240713151001,89.47
20240713152001,110.22
20240713153001,280.49
20240713154001,139.68
20240713155001,57.19
20240713160001,124.26
20240713161001,44.98
20240713162001,14.35
20240713163001,8.08
20240713164001,1.19
20240713165001,3.85
20240715090001,929.1
20240715091001,977.37
20240715092001,1024.04
20240715093001,1126.18
20240715094001,1154.07
20240715095001,1094.5
20240715100001,978.47
20240715101001,1102.82
20240715102001,1092.35
20240715103001,1222.69
20240715104001,1226.34
20240715105001,543.99
20240715110001,310.84
20240715111001,1341.23
20240715112001,1334.42
20240715113001,1232.25
20240715114001,1197.0
20240715115001,1303.54
20240715120001,1291.58
20240715121001,1255.07
20240715122001,1182.57
20240715123001,1115.22
20240715124001,365.16
20240715125001,142.67
20240715130001,1182.01
20240715131001,1118.34
20240715132001,983.65
20240715133001,1148.79
20240715134001,145.24
20240715135001,901.46
20240715140001,872.72
20240715141001,405.4
20240715142001,706.22
20240715143001,665.91
20240715144001,624.7
20240715145001,585.74
20240715150001,51.6
20240715151001,124.61
20240715152001,45.15
20240715153001,25.66
20240715154001,36.04
20240715155001,29.13
20240715160001,20.17
20240715161001,31.04
20240715162001,20.39
20240715163001,23.34
20240715164001,16.53
20240715165001,14.07
20240927090004,922.95
20240927091004,933.42
20240927092004,877.73
20240927093004,877.68
20240927094004,886.54
20240927095004,772.19
20240927100004,854.34
20240927101004,856.11
20240927102004,773.94
20240927103004,923.78
20240927104004,982.63
20240927105004,894.84
20240927110004,969.66
20240927111004,992.75
20240927112004,915.7
20240927113004,1091.65
20240927114004,1069.21
20240927115004,895.41
20240927120004,908.68
20240927121004,819.62
20240927122004,900.42
20240927123004,927.22
20240927124004,591.18
20240927125004,482.75
20240927130004,211.92
20240927131004,267.33
20240927132004,252.92
20240927133004,620.75
20240927134004,335.11
20240927135004,65.22
20240927140004,22.79
20240927141004,32.48
20240927142004,14.28
20240927143004,17.67
20240927144004,22.25
20240927145004,10.39
20240927150004,9.97
20240927151004,14.36
20240927152004,18.1
20240927153004,10.04
20240927154004,10.06
20240927155004,11.31
20240927160004,6.89
20240927161004,9.65
20240927162004,7.1
20240927163004,5.89
20240927164004,8.37
20240927165004,3.25
20241018090004,834.48
20241018091004,842.68
20241018092004,825.56
20241018093004,812.36
20241018094004,808.94
20241018095004,825.48
20241018100004,839.75
20241018101004,840.63
20241018102004,830.76
20241018103004,827.28
20241018104004,843.02
20241018105004,832.52
20241018110004,903.39
20241018111004,879.68
20241018112004,855.29
20241018113004,918.78
20241018114004,961.43
20241018115004,873.42
20241018120004,857.79
20241018121004,852.52
20241018122004,758.95
20241018123004,855.03
20241018124004,868.67
20241018125004,839.62
20241018130004,849.45
20241018131004,847.92
20241018132004,895.58
20241018133004,891.32
20241018134004,809.17
20241018135004,870.22
20241018140004,795.15
20241018141004,826.5
20241018142004,726.17
20241018143004,626.81
20241018144004,44.62
20241018145004,29.87
20241018150004,28.35
20241018151004,23.22
20241018152004,30.25
20241018153004,453.97
20241018154004,641.0
20241018155004,20.35
20241018160004,9.76
20241018161004,7.81
20241018162004,8.25
20241018163004,3.06
20241018164004,0.0
20241018165004,0.0
20240918090007,5.93
20240918091007,9.6
20240918092007,28.17
20240918093007,46.31
20240918094007,36.91
20240918095007,32.43
20240918100007,117.96
20240918101007,216.37
20240918102007,182.18
20240918103007,101.71
20240918104007,64.07
20240918105007,24.3
20240918110007,28.3
20240918111007,24.41
20240918112007,19.12
20240918113007,17.28
20240918114007,19.68
20240918115007,14.29
20240918120007,11.46
20240918121007,10.12
20240918122007,10.24
20240918123007,3.49
20240918124007,9.68
20240918125007,11.95
20240918130007,14.69
20240918131007,18.81
20240918132007,19.84
20240918133007,12.39
20240918134007,18.39
20240918135007,23.27
20240918140007,36.91
20240918141007,54.64
20240918142007,100.12
20240918143007,103.9
20240918144007,138.89
20240918145007,139.62
20240918150007,125.05
20240918151007,255.61
20240918152007,235.18
20240918153007,72.6
20240918154007,68.6
20240918155007,62.03
20240918160007,47.48
20240918161007,27.45
20240918162007,17.17
20240918163007,6.52
20240918164007,3.62
20240918165007,2.33
20240920090007,1417.57
20240920091007,1564.0
20240920092007,1591.17
20240920093007,1583.7
20240920094007,1665.25
20240920095007,1627.93
20240920100007,1743.97
20240920101007,1735.99
20240920102007,1694.16
20240920103007,1806.07
20240920104007,891.7
20240920105007,1839.72
20240920110007,1829.21
20240920111007,1923.9
20240920112007,1883.37
20240920113007,1754.05
20240920114007,1711.47
20240920115007,1693.13
20240920120007,1723.03
20240920121007,1699.37
20240920122007,1676.2
20240920123007,1515.81
20240920124007,1529.72
20240920125007,1326.55
20240920130007,1449.02
20240920131007,1391.02
20240920132007,1111.79
20240920133007,1219.88
20240920134007,1029.96
20240920135007,907.52
20240920140007,805.3
20240920141007,728.51
20240920142007,71.01
20240920143007,409.63
20240920144007,658.16
20240920145007,503.97
20240920150007,463.91
20240920151007,204.8
20240920152007,221.96
20240920153007,74.09
20240920154007,98.44
20240920155007,165.17
20240920160007,96.27
20240920161007,38.17
20240920162007,31.01
20240920163007,19.92
20240920164007,22.89
20240920165007,27.59
20241016090007,1456.65
20241016091007,1470.21
20241016092007,1551.65
20241016093007,1680.41
20241016094007,1634.27
20241016095007,1710.24
20241016100007,1735.65
20241016101007,1724.01
20241016102007,1755.17
20241016103007,1799.5
20241016104007,1821.78
20241016105007,1827.44
20241016110007,1840.07
20241016111007,1826.05
20241016112007,1785.36
20241016113007,1758.25
20241016114007,1814.5
20241016115007,1778.34
20241016120007,1810.17
20241016121007,657.35
20241016122007,542.16
20241016123007,1740.36
20241016124007,962.0
20241016125007,343.07
20241016130007,687.38
20241016131007,631.36
20241016132007,369.99
20241016133007,489.09
20241016134007,553.05
20241016135007,164.62
20241016140007,201.62
20241016141007,200.83
20241016142007,180.41
20241016143007,193.86
20241016144007,84.48
20241016145007,61.24
20241016150007,43.17
20241016151007,55.34
20241016152007,63.35
20241016153007,49.31
20241016154007,35.88
20241016155007,30.81
20241016160007,22.76
20241016161007,21.83
20241016162007,12.33
20241016163007,10.17
20241016164007,1.66
20241016165007,0.0
20240922090008,49.34
20240922091008,46.8
20240922092008,54.95
20240922093008,64.73
20240922094008,82.78
20240922095008,97.71
20240922100008,83.73
20240922101008,85.21
20240922102008,137.58
20240922103008,173.17
20240922104008,210.0
20240922105008,250.55
20240922110008,65.64
20240922111008,156.2
20240922112008,183.55
20240922113008,293.65
20240922114008,269.59
20240922115008,322.07
20240922120008,593.34
20240922121008,451.9
20240922122008,245.36
20240922123008,317.4
20240922124008,179.17
20240922125008,661.41
20240922130008,103.51
20240922131008,44.02
20240922132008,67.84
20240922133008,135.23
20240922134008,164.06
20240922135008,217.17
20240922140008,1075.79
20240922141008,185.25
20240922142008,51.81
20240922143008,18.56
20240922144008,8.36
20240922145008,3.47
20240922150008,0.65
20240922151008,0.0
20240922152008,0.0
20240922153008,0.0
20240922154008,0.0
20240922155008,0.0
20240922160008,0.0
20240922161008,0.0
20240922162008,0.0
20240922163008,0.0
20240922164008,0.0
20240922165008,0.0
20240928090008,21.41
20240928091008,23.61
20240928092008,31.86
20240928093008,68.25
20240928094008,54.51
20240928095008,37.66
20240928100008,24.8
20240928101008,34.23
20240928102008,48.13
20240928103008,90.69
20240928104008,98.61
20240928105008,101.09
20240928110008,64.83
20240928111008,119.91
20240928112008,131.1
20240928113008,171.58
20240928114008,106.81
20240928115008,283.1
20240928120008,233.58
20240928121008,57.84
20240928122008,62.8
20240928123008,322.68
20240928124008,931.32
20240928125008,1257.19
20240928130008,1201.4
20240928131008,40.59
20240928132008,109.63
20240928133008,1180.76
20240928134008,970.47
20240928135008,949.39
20240928140008,38.96
20240928141008,59.03
20240928142008,799.01
20240928143008,495.96
20240928144008,367.95
20240928145008,38.96
20240928150008,37.69
20240928151008,17.39
20240928152008,20.21
20240928153008,10.19
20240928154008,11.7
20240928155008,5.35
20240928160008,1.38
20240928161008,0.0
20240928162008,0.0
20240928163008,0.0
20240928164008,0.0
20240928165008,0.0
20241011090008,14.79
20241011091008,18.03
20241011092008,15.17
20241011093008,13.33
20241011094008,17.39
20241011095008,20.7
20241011100008,65.56
20241011101008,58.82
20241011102008,166.88
20241011103008,67.01
20241011104008,1537.98
20241011105008,1544.13
20241011110008,602.18
20241011111008,1114.24
20241011112008,1669.82
20241011113008,1689.5
20241011114008,1726.54
20241011115008,1673.5
20241011120008,1718.86
20241011121008,1743.3
20241011122008,1712.9
20241011123008,1650.0
20241011124008,1668.4
20241011125008,1678.74
20241011130008,56.56
20241011131008,52.85
20241011132008,1666.01
20241011133008,1669.14
20241011134008,1231.04
20241011135008,275.54
20241011140008,81.81
20241011141008,38.58
20241011142008,9.74
20241011143008,3.61
20241011144008,35.29
20241011145008,43.56
20241011150008,6.02
20241011151008,2.78
20241011152008,2.95
20241011153008,4.12
20241011154008,2.9
20241011155008,1.79
20241011160008,8.82
20241011161008,4.66
20241011162008,4.57
20241011163008,0.0
20241011164008,5.2
20241011165008,0.0
20241016090008,14.02
20241016091008,19.37
20241016092008,16.47
20241016093008,14.84
20241016094008,20.87
20241016095008,27.75
20241016100008,16.77
20241016101008,9.86
20241016102008,751.78
20241016103008,817.47
20241016104008,1576.85
20241016105008,1597.01
20241016110008,1553.35
20241016111008,1716.88
20241016112008,1728.84
20241016113008,1636.84
20241016114008,1734.5
20241016115008,1540.54
20241016120008,1748.08
20241016121008,1804.69
20241016122008,1759.0
20241016123008,1223.42
20241016124008,1562.29
20241016125008,424.34
20241016130008,335.83
20241016131008,1175.42
20241016132008,265.01
20241016133008,532.79
20241016134008,1295.15
20241016135008,68.98
20241016140008,93.41
20241016141008,130.09
20241016142008,91.1
20241016143008,60.65
20241016144008,29.78
20241016145008,18.12
20241016150008,21.28
20241016151008,16.08
20241016152008,20.27
20241016153008,17.34
20241016154008,9.71
20241016155008,7.1
20241016160008,5.16
20241016161008,1.85
20241016162008,0.37
20241016163008,0.79
20241016164008,0.0
20241016165008,0.0
20241018090008,13.8
20241018091008,14.8
20241018092008,18.65
20241018093008,19.5
20241018094008,23.79
20241018095008,18.34
20241018100008,25.72
20241018101008,3.25
20241018102008,49.12
20241018103008,0.0
20241018104008,0.0
20241018105008,1562.37
20241018110008,244.37
20241018111008,1596.6
20241018112008,1690.84
20241018113008,1698.81
20241018114008,1772.39
20241018115008,1694.43
20241018120008,1697.96
20241018121008,1709.34
20241018122008,734.16
20241018123008,1626.08
20241018124008,1623.01
20241018125008,1719.12
20241018130008,1652.43
20241018131008,1545.32
20241018132008,1565.32
20241018133008,1536.41
20241018134008,553.36
20241018135008,1228.08
20241018140008,234.93
20241018141008,71.74
20241018142008,26.42
20241018143008,22.12
20241018144008,10.44
20241018145008,7.36
20241018150008,9.53
20241018151008,5.79
20241018152008,8.09
20241018153008,0.97
20241018154008,0.02
20241018155008,3.87
20241018160008,0.0
20241018161008,0.0
20241018162008,0.0
20241018163008,0.0
20241018164008,0.0
20241018165008,0.0
20241028090008,15.3
20241028091008,26.78
20241028092008,22.63
20241028093008,23.04
20241028094008,22.97
20241028095008,27.07
20241028100008,19.22
20241028101008,29.19
20241028102008,284.24
20241028103008,131.0
20241028104008,1562.35
20241028105008,1608.01
20241028110008,1303.02
20241028111008,1545.94
20241028112008,1634.72
20241028113008,1636.17
20241028114008,1708.14
20241028115008,1702.71
20241028120008,1698.79
20241028121008,1725.85
20241028122008,1719.92
20241028123008,1706.67
20241028124008,1725.66
20241028125008,1750.45
20241028130008,1720.2
20241028131008,1699.27
20241028132008,1708.19
20241028133008,1649.93
20241028134008,46.17
20241028135008,27.94
20241028140008,1166.55
20241028141008,45.62
20241028142008,34.99
20241028143008,19.89
20241028144008,22.65
20241028145008,19.9
20241028150008,13.76
20241028151008,8.74
20241028152008,13.23
20241028153008,7.33
20241028154008,10.79
20241028155008,0.0
20241028160008,6.05
20241028161008,2.68
20241028162008,3.78
20241028163008,0.0
20241028164008,0.0
20241028165008,0.0
20240922090009,101.04
20240922091009,123.88
20240922092009,140.01
20240922093009,263.37
20240922094009,267.03
20240922095009,214.97
20240922100009,138.85
20240922101009,187.01
20240922102009,403.38
20240922103009,808.13
20240922104009,465.89
20240922105009,445.59
20240922110009,164.26
20240922111009,891.07
20240922112009,361.46
20240922113009,380.75
20240922114009,305.93
20240922115009,220.61
20240922120009,454.64
20240922121009,245.72
20240922122009,162.63
20240922123009,99.4
20240922124009,71.28
20240922125009,93.3
20240922130009,35.42
20240922131009,24.14
20240922132009,37.16
20240922133009,42.0
20240922134009,48.72
20240922135009,51.54
20240922140009,56.72
20240922141009,72.77
20240922142009,26.45
20240922143009,13.01
20240922144009,7.32
20240922145009,1.44
20240922150009,1.41
20240922151009,0.0
20240922152009,0.0
20240922153009,0.0
20240922154009,0.0
20240922155009,0.0
20240922160009,0.0
20240922161009,0.0
20240922162009,0.0
20240922163009,0.0
20240922164009,0.0
20240922165009,0.0
20240928090009,23.06
20240928091009,62.28
20240928092009,56.07
20240928093009,1078.37
20240928094009,1260.52
20240928095009,878.01
20240928100009,570.68
20240928101009,696.29
20240928102009,957.76
20240928103009,1210.37
20240928104009,1152.06
20240928105009,817.5
20240928110009,800.09
20240928111009,196.58
20240928112009,130.82
20240928113009,119.71
20240928114009,82.61
20240928115009,705.02
20240928120009,115.65
20240928121009,45.88
20240928122009,35.43
20240928123009,70.34
20240928124009,23.33
20240928125009,8.48
20240928130009,138.64
20240928131009,45.96
20240928132009,50.14
20240928133009,62.04
20240928134009,53.34
20240928135009,31.85
20240928140009,24.48
20240928141009,26.97
20240928142009,23.11
20240928143009,26.04
20240928144009,19.13
20240928145009,16.63
20240928150009,11.02
20240928151009,7.06
20240928152009,6.54
20240928153009,5.28
20240928154009,4.26
20240928155009,1.52
20240928160009,0.21
20240928161009,0.0
20240928162009,0.0
20240928163009,0.0
20240928164009,0.0
20240928165009,0.0
20240920090010,544.92
20240920091010,574.89
20240920092010,659.37
20240920093010,746.63
20240920094010,914.59
20240920095010,973.08
20240920100010,1141.7
20240920101010,1268.47
20240920102010,1334.7
20240920103010,1329.21
20240920104010,216.56
20240920105010,1737.98
20240920110010,525.74
20240920111010,1784.04
20240920112010,1873.08
20240920113010,1569.04
20240920114010,1691.09
20240920115010,1480.16
20240920120010,1863.23
20240920121010,1828.45
20240920122010,1819.35
20240920123010,1797.97
20240920124010,1877.33
20240920125010,1053.06
20240920130010,1808.15
20240920131010,375.51
20240920132010,1745.5
20240920133010,1633.18
20240920134010,296.37
20240920135010,202.64
20240920140010,201.49
20240920141010,209.21
20240920142010,18.21
20240920143010,61.03
20240920144010,121.23
20240920145010,121.24
20240920150010,104.15
20240920151010,58.36
20240920152010,69.59
20240920153010,22.28
20240920154010,31.09
20240920155010,60.78
20240920160010,35.77
20240920161010,15.07
20240920162010,11.71
20240920163010,4.71
20240920164010,6.96
20240920165010,8.35
20240928090010,75.87
20240928091010,60.2
20240928092010,91.86
20240928093010,311.87
20240928094010,245.21
20240928095010,512.13
20240928100010,360.88
20240928101010,789.92
20240928102010,1281.33
20240928103010,1216.68
20240928104010,104.56
20240928105010,1063.4
20240928110010,1433.13
20240928111010,663.71
20240928112010,1101.5
20240928113010,815.15
20240928114010,349.53
20240928115010,1467.51
20240928120010,1341.45
20240928121010,96.54
20240928122010,109.37
20240928123010,1536.63
20240928124010,716.25
20240928125010,1332.11
20240928130010,1776.06
20240928131010,49.34
20240928132010,129.55
20240928133010,258.43
20240928134010,326.67
20240928135010,108.53
20240928140010,43.46
20240928141010,59.83
20240928142010,350.47
20240928143010,232.31
20240928144010,69.71
20240928145010,40.4
20240928150010,39.13
20240928151010,17.29
20240928152010,24.27
20240928153010,16.49
20240928154010,11.56
20240928155010,4.34
20240928160010,1.83
20240928161010,0.32
20240928162010,0.0
20240928163010,0.0
20240928164010,0.0
20240928165010,0.0
20240919090012,3.85
20240919091012,3.42
20240919092012,4.29
20240919093012,1.87
20240919094012,7.81
20240919095012,2.42
20240919100012,8.65
20240919101012,4.29
20240919102012,6.21
20240919103012,23.06
